"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071219","GO:0071219","cellular response to molecule of bacterial origin","14/211","246/18604",0.056910569105691,5.01783994143259,6.79444422381519,8.78104677964509e-07,3.61105512773898e-05,2.82740842955263e-05,"GBP3/FCGR2B/CCR5/LTF/CD86/TLR6/CXCL5/CXCL9/CXCL10/IL6/CARD16/B2M/PLCG2/LILRB1",14
"GO:1902106","GO:1902106","negative regulation of leukocyte differentiation","10/211","120/18604",0.0833333333333333,7.347551342812,7.47145699012746,1.11604657212524e-06,4.52752947232429e-05,3.54499572625272e-05,"FCGR2B/TNFSF18/LTF/CD74/TNFRSF11B/CDKN2A/ANXA1/CD69/CLEC12A/LILRB1",10
"GO:0071621","GO:0071621","granulocyte chemotaxis","10/211","121/18604",0.0826446280991736,7.28682777799538,7.43095193263499,1.20468969167795e-06,4.82197127255626e-05,3.77553976353243e-05,"EDN2/TNFSF18/CXCL5/CXCL9/CXCL10/CD74/PIK3CG/ANXA1/JAML/CMKLR1",10
"GO:0002819","GO:0002819","regulation of adaptive immune response","13/211","218/18604",0.0596330275229358,5.25788077742511,6.77305420044182,1.29331961516769e-06,5.10861247991239e-05,3.99997603970839e-05,"FCGR2B/TNFSF18/IL7R/HLA-B/HLA-DRA/IL6/ANXA1/CD69/CLEC7A/B2M/C3/LILRB1/SASH3",13
"GO:1903707","GO:1903707","negative regulation of hemopoiesis","10/211","127/18604",0.078740157480315,6.9425681979326,7.19725252591017,1.87711338171524e-06,7.3183043791028e-05,5.73013558628863e-05,"FCGR2B/TNFSF18/LTF/CD74/TNFRSF11B/CDKN2A/ANXA1/CD69/CLEC12A/LILRB1",10
"GO:0050866","GO:0050866","negative regulation of cell activation","13/211","227/18604",0.0572687224669604,5.04941854395891,6.57468156914756,2.03112511222381e-06,7.80213297599824e-05,6.10896698180303e-05,"PLA2G2A/CD84/FCGR2B/TNFSF18/CD86/CD74/LST1/GPNMB/CDKN2A/ANXA1/CD69/CLEC12A/LILRB1",13
"GO:0045807","GO:0045807","positive regulation of endocytosis","11/211","159/18604",0.0691823899371069,6.099853944976,6.91708967663725,2.05319288842059e-06,7.80213297599824e-05,6.10896698180303e-05,"FCGR2C/FCGR2B/DOCK2/C2/C4A/C4B/APLNR/CLEC7A/B2M/PLCG2/C3",11
"GO:0050764","GO:0050764","regulation of phagocytosis","9/211","102/18604",0.0882352941176471,7.77976024533036,7.35379499841772,2.4095452758994e-06,8.95243072105135e-05,7.00963491009772e-05,"FCGR2C/FCGR2B/DOCK2/C2/C4A/C4B/CLEC7A/PLCG2/C3",9
"GO:0002524","GO:0002524","hypersensitivity","5/211","20/18604",0.25,22.042654028436,10.0844530763119,2.41554593073005e-06,8.95243072105135e-05,7.00963491009772e-05,"FCGR3A/FCGR2C/FCGR3B/FCGR2B/C3",5
"GO:0071706","GO:0071706","tumor necrosis factor superfamily cytokine production","12/211","196/18604",0.0612244897959184,5.39820098655576,6.62988873106969,2.53783031613181e-06,9.1789959144912e-05,7.18703246153752e-05,"FCGR3A/FCGR2C/FCGR2B/LTF/CD86/IL6/GPNMB/CLEC7A/PLCG2/LILRB1/CYBB/SASH3",12
"GO:1903555","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","12/211","196/18604",0.0612244897959184,5.39820098655576,6.62988873106969,2.53783031613181e-06,9.1789959144912e-05,7.18703246153752e-05,"FCGR3A/FCGR2C/FCGR2B/LTF/CD86/IL6/GPNMB/CLEC7A/PLCG2/LILRB1/CYBB/SASH3",12
"GO:1903706","GO:1903706","regulation of hemopoiesis","18/211","436/18604",0.0412844036697248,3.64007130744815,5.97464047228063,2.58131385663367e-06,9.2251240447789e-05,7.22315017777316e-05,"FCGR2B/TNFSF18/GLI2/LTF/CD86/IL7R/CD74/HLA-B/HLA-DRA/HLA-DOA/TNFRSF11B/CDKN2A/ANXA1/CD69/CLEC12A/B2M/LILRB1/SASH3",18
"GO:0002700","GO:0002700","regulation of production of molecular mediator of immune response","12/211","197/18604",0.0609137055837563,5.37079895109101,6.60554829814865,2.67583464396186e-06,9.45041835432178e-05,7.39955264392178e-05,"FCGR2B/CD86/CD74/IL6/TRIM6/CLEC7A/B2M/PLCG2/KLK5/LILRB1/TLR7/SASH3",12
"GO:0002698","GO:0002698","negative regulation of immune effector process","10/211","134/18604",0.0746268656716418,6.57989672490627,6.94307006063857,3.05549482632195e-06,0.000105933793669166,8.29447600768776e-05,"CD84/FCGR2B/TNFSF18/MASP1/IL7R/HLA-B/ANXA1/SERPING1/CD69/LILRB1",10
"GO:0042102","GO:0042102","positive regulation of T cell proliferation","9/211","105/18604",0.0857142857142857,7.55748138117806,7.21712163405023,3.07003332752079e-06,0.000105933793669166,8.29447600768776e-05,"CD86/AIF1/HLA-DMB/IL6/ANXA1/IGF2/CLECL1P/CD209/SASH3",9
"GO:0001788","GO:0001788","antibody-dependent cellular cytotoxicity","4/211","10/18604",0.4,35.2682464454976,11.6094568980211,3.20155629158418e-06,0.000107989572891413,8.45544080320223e-05,"FCGR3A/FCGR2C/FCGR3B/FCGR2B",4
"GO:2000425","GO:2000425","regulation of apoptotic cell clearance","4/211","10/18604",0.4,35.2682464454976,11.6094568980211,3.20155629158418e-06,0.000107989572891413,8.45544080320223e-05,"C2/C4A/C4B/C3",4
"GO:0043367","GO:0043367","CD4-positive, alpha-beta T cell differentiation","9/211","107/18604",0.0841121495327103,7.41622004695044,7.12897227409278,3.59211533822668e-06,0.000119817002726183,9.3815129242809e-05,"RORC/TNFSF18/CD86/HLA-DRA/IL6/ANXA1/CD69/GPR183/SASH3",9
"GO:0046632","GO:0046632","alpha-beta T cell differentiation","10/211","138/18604",0.072463768115942,6.38917508070609,6.80584189384318,3.98286073512218e-06,0.000131390636558646,0.000102877131538783,"RORC/TNFSF18/CD86/HLA-DRA/IL6/ANXA1/TNFSF8/CD69/GPR183/SASH3",10
"GO:0042093","GO:0042093","T-helper cell differentiation","8/211","86/18604",0.0930232558139535,8.2019177780227,7.16979568412872,5.9596325910813e-06,0.000194465402591587,0.000152263839541013,"RORC/TNFSF18/CD86/HLA-DRA/IL6/ANXA1/CD69/GPR183",8
"GO:1903557","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","9/211","114/18604",0.0789473684210526,6.96083811424295,6.83750619256287,6.06476482753388e-06,0.000195768000131792,0.000153283756195621,"FCGR3A/FCGR2C/FCGR2B/CD86/IL6/CLEC7A/PLCG2/CYBB/SASH3",9
"GO:0043123","GO:0043123","positive regulation of canonical NF-kappaB signal transduction","12/211","214/18604",0.0560747663551402,4.94414669796696,6.21549207379614,6.27762447002228e-06,0.000200483283606456,0.000156975760823737,"LTF/TLR6/CD74/BIRC3/CARD16/CLEC7A/TNFSF14/S100B/HMOX1/TLR7/TLR8/EDA2R",12
"GO:0002444","GO:0002444","myeloid leukocyte mediated immunity","9/211","116/18604",0.0775862068965517,6.84082366399739,6.75872161428627,6.99521174562281e-06,0.000221048691161681,0.000173078203080063,"CD84/FCGR3A/FCGR2C/FCGR3B/FCGR2B/IL6/PIK3CG/SCNN1B/C3",9
"GO:0002294","GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response","8/211","88/18604",0.0909090909090909,8.01551055579492,7.06534653649324,7.0809314508589e-06,0.000221426627244567,0.000173374122036929,"RORC/TNFSF18/CD86/HLA-DRA/IL6/ANXA1/CD69/GPR183",8
"GO:0097530","GO:0097530","granulocyte migration","10/211","148/18604",0.0675675675675676,5.95747406173946,6.48528330660013,7.43689055054536e-06,0.000230160262193167,0.000180212442749515,"EDN2/TNFSF18/CXCL5/CXCL9/CXCL10/CD74/PIK3CG/ANXA1/JAML/CMKLR1",10
"GO:0002287","GO:0002287","alpha-beta T cell activation involved in immune response","8/211","89/18604",0.0898876404494382,7.92544863943767,7.01435098204067,7.70529016737958e-06,0.000233649303863369,0.000182944316254743,"RORC/TNFSF18/CD86/HLA-DRA/IL6/ANXA1/CD69/GPR183",8
"GO:0002293","GO:0002293","alpha-beta T cell differentiation involved in immune response","8/211","89/18604",0.0898876404494382,7.92544863943767,7.01435098204067,7.70529016737958e-06,0.000233649303863369,0.000182944316254743,"RORC/TNFSF18/CD86/HLA-DRA/IL6/ANXA1/CD69/GPR183",8
"GO:0043277","GO:0043277","apoptotic cell clearance","6/211","43/18604",0.13953488372093,12.3028766670341,7.94747126666205,8.51586961166766e-06,0.000255646405742263,0.000200167756240567,"MARCO/C2/C4A/C4B/ANXA1/C3",6
"GO:0001909","GO:0001909","leukocyte mediated cytotoxicity","10/211","151/18604",0.0662251655629139,5.83911364991683,6.3948040297992,8.88167340665928e-06,0.000263987956106843,0.000206699079906933,"FCGR3A/FCGR2C/FCGR3B/FCGR2B/IL7R/HLA-B/HLA-DRA/B2M/SCNN1B/LILRB1",10
"GO:0032613","GO:0032613","interleukin-10 production","7/211","66/18604",0.106060606060606,9.35142898176074,7.27960402521075,9.65260181322904e-06,0.000281331171294307,0.000220278588134292,"FCGR2B/RBM47/IL6/CLEC7A/PLCG2/LILRB1/SASH3",7
"GO:0032653","GO:0032653","regulation of interleukin-10 production","7/211","66/18604",0.106060606060606,9.35142898176074,7.27960402521075,9.65260181322904e-06,0.000281331171294307,0.000220278588134292,"FCGR2B/RBM47/IL6/CLEC7A/PLCG2/LILRB1/SASH3",7
"GO:0042100","GO:0042100","B cell proliferation","8/211","93/18604",0.0860215053763441,7.58456912806401,6.81805233605955,1.0688874311146e-05,0.000308538468096732,0.000241581541870333,"FCGR2B/CD38/IL7R/GAPT/CD74/CDKN2A/GPR183/SASH3",8
"GO:1903038","GO:1903038","negative regulation of leukocyte cell-cell adhesion","10/211","155/18604",0.0645161290322581,5.688426846048,6.27788004269537,1.11809446410115e-05,0.00031966853154587,0.000250296234419835,"PLA2G2A/TNFSF18/CD86/CD74/ADTRP/GPNMB/CDKN2A/ANXA1/CD69/LILRB1",10
"GO:0032640","GO:0032640","tumor necrosis factor production","11/211","191/18604",0.0575916230366492,5.07788888613186,6.06731063103855,1.19567904963599e-05,0.000335460608131519,0.000262661221626874,"FCGR3A/FCGR2C/FCGR2B/LTF/IL6/GPNMB/CLEC7A/PLCG2/LILRB1/CYBB/SASH3",11
"GO:0032680","GO:0032680","regulation of tumor necrosis factor production","11/211","191/18604",0.0575916230366492,5.07788888613186,6.06731063103855,1.19567904963599e-05,0.000335460608131519,0.000262661221626874,"FCGR3A/FCGR2C/FCGR2B/LTF/IL6/GPNMB/CLEC7A/PLCG2/LILRB1/CYBB/SASH3",11
"GO:0030100","GO:0030100","regulation of endocytosis","14/211","309/18604",0.0453074433656958,3.99478519609197,5.6857157735335,1.23592819726806e-05,0.000343542263722103,0.000268989051120816,"FCGR2C/FCGR2B/DOCK2/C2/C4A/C4B/ARC/DRD4/APLNR/CLEC7A/B2M/PLCG2/C3/LILRB1",14
"GO:0045580","GO:0045580","regulation of T cell differentiation","11/211","192/18604",0.0572916666666667,5.05144154818325,6.04388432968762,1.25590697905741e-05,0.000345892912947738,0.000270829578390652,"TNFSF18/GLI2/CD86/IL7R/CD74/HLA-DRA/HLA-DOA/CDKN2A/ANXA1/CD69/SASH3",11
"GO:0006911","GO:0006911","phagocytosis, engulfment","6/211","46/18604",0.130434782608696,11.500515145271,7.63713331132004,1.27189375354384e-05,0.0003471113680126,0.000271783612599367,"FCGR2B/MARCO/AIF1/BIN2/PLCG2/C3",6
"GO:0002690","GO:0002690","positive regulation of leukocyte chemotaxis","8/211","96/18604",0.0833333333333333,7.347551342812,6.67834004882032,1.35189301324463e-05,0.000364078215333362,0.000285068429762403,"EDN2/TNFSF18/CXCL10/CD74/AIF1/IL6/CMKLR1/TNFSF14",8
"GO:0002440","GO:0002440","production of molecular mediator of immune response","12/211","231/18604",0.051948051948052,4.58029174616852,5.86463253004068,1.35949759503339e-05,0.000364078215333362,0.000285068429762403,"FCGR2B/CD86/CD74/IL6/TRIM6/CLEC7A/B2M/PLCG2/KLK5/LILRB1/TLR7/SASH3",12
"GO:0002718","GO:0002718","regulation of cytokine production involved in immune response","9/211","126/18604",0.0714285714285714,6.29790115098172,6.39098910719433,1.37044764599167e-05,0.000364078215333362,0.000285068429762403,"CD74/IL6/TRIM6/CLEC7A/B2M/PLCG2/LILRB1/TLR7/SASH3",9
"GO:0071222","GO:0071222","cellular response to lipopolysaccharide","12/211","232/18604",0.0517241379310345,4.56054910933159,5.84506290645956,1.41954927810951e-05,0.000373814643235504,0.000292691924101434,"GBP3/CCR5/LTF/CD86/CXCL5/CXCL9/CXCL10/IL6/CARD16/B2M/PLCG2/LILRB1",12
"GO:0002292","GO:0002292","T cell differentiation involved in immune response","8/211","97/18604",0.0824742268041237,7.27180339082425,6.63310276076798,1.4592203220437e-05,0.000377836483302255,0.000295840971707961,"RORC/TNFSF18/CD86/HLA-DRA/IL6/ANXA1/CD69/GPR183",8
"GO:0002367","GO:0002367","cytokine production involved in immune response","9/211","127/18604",0.0708661417322835,6.24831137813934,6.35641377009652,1.46065634743558e-05,0.000377836483302255,0.000295840971707961,"CD74/IL6/TRIM6/CLEC7A/B2M/PLCG2/LILRB1/TLR7/SASH3",9
"GO:2001198","GO:2001198","regulation of dendritic cell differentiation","4/211","14/18604",0.285714285714286,25.1916046039269,9.69829597368769,1.47258056450246e-05,0.000377836483302255,0.000295840971707961,"FCGR2B/HLA-B/CLEC12A/LILRB1",4
"GO:0001914","GO:0001914","regulation of T cell mediated cytotoxicity","6/211","48/18604",0.125,11.021327014218,7.4457783919887,1.63517757848879e-05,0.000416000261917234,0.000325722705866679,"FCGR2B/IL7R/HLA-B/HLA-DRA/B2M/LILRB1",6
"GO:0097529","GO:0097529","myeloid leukocyte migration","12/211","236/18604",0.0508474576271186,4.48325166680055,5.76788184103299,1.68357428964145e-05,0.000424713446849046,0.000332545014486455,"EDN2/TNFSF18/CXCL5/CXCL9/CXCL10/CD74/AIF1/IL6/PIK3CG/ANXA1/JAML/CMKLR1",12
"GO:0032755","GO:0032755","positive regulation of interleukin-6 production","8/211","102/18604",0.0784313725490196,6.91534244029365,6.41618790005455,2.10965450057609e-05,0.000524811066161949,0.000410920127192269,"TLR6/CD74/AIF1/IL6/CLEC7A/PLCG2/TLR7/TLR8",8
"GO:0035710","GO:0035710","CD4-positive, alpha-beta T cell activation","9/211","133/18604",0.0676691729323308,5.9664326693511,6.15646767674842,2.11532774835429e-05,0.000524811066161949,0.000410920127192269,"RORC/TNFSF18/CD86/HLA-DRA/IL6/ANXA1/CD69/GPR183/SASH3",9
"GO:0002768","GO:0002768","immune response-regulating cell surface receptor signaling pathway","15/211","369/18604",0.040650406504065,3.58417138673756,5.37017017137735,2.16960945879728e-05,0.00053386619633684,0.000418010174417113,"FCGR3A/FCGR2C/FCGR3B/FCGR2B/LTF/CD38/TLR6/FYB1/BTN3A2/CLEC7A/CMKLR1/PLCG2/C3/FPR3/LILRB1",15
"GO:0002456","GO:0002456","T cell mediated immunity","9/211","134/18604",0.0671641791044776,5.92190705241565,6.12433297274815,2.24563178348628e-05,0.000548080212522424,0.000429139561191687,"FCGR2B/IL7R/BTN3A2/HLA-B/HLA-DRA/IL6/B2M/LILRB1/SASH3",9
"GO:0043410","GO:0043410","positive regulation of MAPK cascade","17/211","464/18604",0.0366379310344828,3.23038895244321,5.21107578819931,2.32693964897386e-05,0.00056334458275964,0.000441091361303789,"PLA2G2A/LPAR3/FCGR2B/MARCO/TLR6/CD74/CCN2/IL6/GPNMB/PIK3CG/FGF20/DRD4/IGF2/P2RY6/GPR183/PLCG2/EDA2R",17
"GO:0050868","GO:0050868","negative regulation of T cell activation","9/211","136/18604",0.0661764705882353,5.83482018399777,6.06102789790315,2.52679555580202e-05,0.000606835220681413,0.000475143955882603,"PLA2G2A/TNFSF18/CD86/CD74/GPNMB/CDKN2A/ANXA1/CD69/LILRB1",9
"GO:0002709","GO:0002709","regulation of T cell mediated immunity","8/211","105/18604",0.0761904761904762,6.71776122771383,6.29293105937171,2.60557542830551e-05,0.000620788685378822,0.000486069334286233,"FCGR2B/IL7R/HLA-B/HLA-DRA/IL6/B2M/LILRB1/SASH3",8
"GO:0002438","GO:0002438","acute inflammatory response to antigenic stimulus","5/211","32/18604",0.15625,13.7766587677725,7.74763911286344,2.80852796282649e-05,0.000663874090110639,0.000519804636634193,"FCGR3A/FCGR2C/FCGR3B/FCGR2B/C3",5
"GO:0050777","GO:0050777","negative regulation of immune response","11/211","214/18604",0.0514018691588785,4.53213447313638,5.56621127522402,3.43824714311212e-05,0.000806376400283014,0.000631382061724454,"FCGR2B/TNFSF18/COL3A1/MASP1/IL7R/HLA-B/ANXA1/SERPING1/CD69/CLEC12A/LILRB1",11
"GO:0099024","GO:0099024","plasma membrane invagination","6/211","55/18604",0.109090909090909,9.6186126669539,6.85590660445407,3.61626942055537e-05,0.000835986887605414,0.000654566681869241,"FCGR2B/MARCO/AIF1/BIN2/PLCG2/C3",6
"GO:0032760","GO:0032760","positive regulation of tumor necrosis factor production","8/211","110/18604",0.0727272727272727,6.41240844463593,6.09786652805752,3.64804404651263e-05,0.000835986887605414,0.000654566681869241,"FCGR3A/FCGR2C/FCGR2B/IL6/CLEC7A/PLCG2/CYBB/SASH3",8
"GO:0072676","GO:0072676","lymphocyte migration","8/211","110/18604",0.0727272727272727,6.41240844463593,6.09786652805752,3.64804404651263e-05,0.000835986887605414,0.000654566681869241,"CXCL10/ADTRP/AIF1/PIK3CG/CH25H/CD69/GPR183/TNFSF14",8
"GO:0042742","GO:0042742","defense response to bacterium","14/211","341/18604",0.0410557184750733,3.61990799293964,5.2297822297309,3.67745150175573e-05,0.000836341621838688,0.000654844434084572,"PLA2G2A/IL22RA1/GBP3/LTF/TLR6/IL7R/IL6/TNFSF8/RNASE1/B2M/SCNN1B/EMILIN2/KLK5/SLPI",14
"GO:0050878","GO:0050878","regulation of body fluid levels","15/211","387/18604",0.0387596899224806,3.41746574084279,5.14735138887804,3.7572034769901e-05,0.000848054499092051,0.000664015462138416,"NPR1/F5/COL3A1/ADTRP/TREML1/IL6/PIK3CG/PLAU/APLNR/SERPING1/CCND1/SCNN1A/SCNN1B/PLCG2/EMILIN2",15
"GO:0002526","GO:0002526","acute inflammatory response","8/211","111/18604",0.0720720720720721,6.35463899918876,6.06030437058484,3.89357380992352e-05,0.000872276759506747,0.00068298117184283,"FCGR3A/FCGR2C/FCGR3B/FCGR2B/IL6/PIK3CG/SERPINA3/C3",8
"GO:0043122","GO:0043122","regulation of canonical NF-kappaB signal transduction","13/211","300/18604",0.0433333333333333,3.82072669826224,5.27539603063547,4.0298292424279e-05,0.00089244638601088,0.000698773722768082,"LTF/TLR6/CD74/BIRC3/CARD16/CLEC7A/PLCG2/TNFSF14/S100B/HMOX1/TLR7/TLR8/EDA2R",13
"GO:0002224","GO:0002224","toll-like receptor signaling pathway","7/211","82/18604",0.0853658536585366,7.52675991214888,6.34405674507786,4.0430615755323e-05,0.00089244638601088,0.000698773722768082,"TLR6/FOSL1/BIRC3/PLCG2/TLR7/TLR8/TASL",7
"GO:0002703","GO:0002703","regulation of leukocyte mediated immunity","12/211","259/18604",0.0463320463320463,4.08512507090706,5.35513266505093,4.20073813895408e-05,0.00092048291190804,0.000720725951923508,"CD84/FCGR2B/IL7R/HLA-B/HLA-DRA/IL6/CLEC7A/B2M/PLCG2/C3/LILRB1/SASH3",12
"GO:0042116","GO:0042116","macrophage activation","8/211","113/18604",0.0707964601769911,6.24216751247746,5.98654639156384,4.42617591688608e-05,0.000959401057332089,0.000751198345321559,"EDN2/FCGR3A/FCGR2B/TLR6/CD74/AIF1/IL6/PLCG2",8
"GO:0001913","GO:0001913","T cell mediated cytotoxicity","6/211","57/18604",0.105263157894737,9.28111748565727,6.70650068386698,4.44226339004532e-05,0.000959401057332089,0.000751198345321559,"FCGR2B/IL7R/HLA-B/HLA-DRA/B2M/LILRB1",6
"GO:0001776","GO:0001776","leukocyte homeostasis","8/211","114/18604",0.0701754385964912,6.18741165710485,5.95033091807626,4.71445511946214e-05,0.0010061260014169,0.000787783358870907,"IL7R/GAPT/CD74/IL6/ANXA1/GPR183/TNFSF14/SASH3",8
"GO:0030593","GO:0030593","neutrophil chemotaxis","7/211","84/18604",0.0833333333333333,7.347551342812,6.24499089483637,4.7256417788069e-05,0.0010061260014169,0.000787783358870907,"EDN2/CXCL5/CXCL9/CXCL10/CD74/PIK3CG/JAML",7
"GO:0032743","GO:0032743","positive regulation of interleukin-2 production","5/211","36/18604",0.138888888888889,12.2459189046867,7.2338594994366,5.06757156854427e-05,0.00107132745413872,0.000838835234437313,"CD86/ANXA1/CLEC7A/PLCG2/SASH3",5
"GO:0045619","GO:0045619","regulation of lymphocyte differentiation","11/211","225/18604",0.0488888888888889,4.31056345444971,5.35104584705179,5.42515374902448e-05,0.00113099385795635,0.000885553239880969,"TNFSF18/GLI2/CD86/IL7R/CD74/HLA-DRA/HLA-DOA/CDKN2A/ANXA1/CD69/SASH3",11
"GO:1901654","GO:1901654","response to ketone","11/211","225/18604",0.0488888888888889,4.31056345444971,5.35104584705179,5.42515374902448e-05,0.00113099385795635,0.000885553239880969,"F5/CLDN1/CD38/UGT3A2/TNC/FOSL1/P2RY6/SCNN1A/PTGER2/SCNN1B/CYBB",11
"GO:0042060","GO:0042060","wound healing","16/211","449/18604",0.0356347438752784,3.14193732253876,4.9208285922811,5.65583143287183e-05,0.00117095213527457,0.000916840042802381,"F5/COL3A1/CLDN1/ADTRP/TREML1/IL6/PIK3CG/CHMP4C/ANXA1/PLAU/SERPING1/JAML/CLEC7A/PLCG2/EMILIN2/HMOX1",16
"GO:0002687","GO:0002687","positive regulation of leukocyte migration","9/211","152/18604",0.0592105263157895,5.22062858568221,5.59607649348458,6.05654825056825e-05,0.0012453258800141,0.000975073701767765,"EDN2/TNFSF18/CXCL10/CD74/AIF1/IL6/LYVE1/CMKLR1/TNFSF14",9
"GO:0010324","GO:0010324","membrane invagination","6/211","62/18604",0.0967741935483871,8.53264026907201,6.36313620094613,7.17956265498863e-05,0.0014661936796106,0.00114801026914354,"FCGR2B/MARCO/AIF1/BIN2/PLCG2/C3",6
"GO:0007249","GO:0007249","canonical NF-kappaB signal transduction","13/211","318/18604",0.0408805031446541,3.604459149304,5.01739378462136,7.30198808883985e-05,0.00148111947585792,0.00115969697029725,"LTF/TLR6/CD74/BIRC3/CARD16/CLEC7A/PLCG2/TNFSF14/S100B/HMOX1/TLR7/TLR8/EDA2R",13
"GO:0043370","GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation","6/211","63/18604",0.0952380952380952,8.39720153464229,6.29908667313451,7.86101754797934e-05,0.0015807516001811,0.00123770760657961,"TNFSF18/CD86/HLA-DRA/ANXA1/CD69/SASH3",6
"GO:0050672","GO:0050672","negative regulation of lymphocyte proliferation","7/211","91/18604",0.0769230769230769,6.78235508567262,5.92234207100683,7.89849233934592e-05,0.0015807516001811,0.00123770760657961,"PLA2G2A/FCGR2B/CD86/LST1/GPNMB/CDKN2A/LILRB1",7
"GO:0071887","GO:0071887","leukocyte apoptotic process","8/211","124/18604",0.0645161290322581,5.688426846048,5.6103949949854,8.56269643287694e-05,0.00170233209877461,0.00133290352977443,"RORC/CCR5/IL7R/CD74/IL6/CDKN2A/ANXA1/LILRB1",8
"GO:0032945","GO:0032945","negative regulation of mononuclear cell proliferation","7/211","93/18604",0.0752688172043011,6.636497987056,5.83636340061347,9.06995033436513e-05,0.00179131519103711,0.00140257611472558,"PLA2G2A/FCGR2B/CD86/LST1/GPNMB/CDKN2A/LILRB1",7
"GO:0032615","GO:0032615","interleukin-12 production","6/211","65/18604",0.0923076923076923,8.13882610280715,6.17513937633716,9.37830673578541e-05,0.00182816083252129,0.00143142576493567,"HLA-B/CLEC7A/CMKLR1/PLCG2/LILRB1/TLR8",6
"GO:0032655","GO:0032655","regulation of interleukin-12 production","6/211","65/18604",0.0923076923076923,8.13882610280715,6.17513937633716,9.37830673578541e-05,0.00182816083252129,0.00143142576493567,"HLA-B/CLEC7A/CMKLR1/PLCG2/LILRB1/TLR8",6
"GO:0002688","GO:0002688","regulation of leukocyte chemotaxis","8/211","127/18604",0.062992125984252,5.55405455834608,5.51557501428287,0.000101276112838394,0.00196148961768295,0.00153582044120973,"EDN2/TNFSF18/CXCL10/CD74/AIF1/IL6/CMKLR1/TNFSF14",8
"GO:2000106","GO:2000106","regulation of leukocyte apoptotic process","7/211","95/18604",0.0736842105263158,6.49678223996009,5.75287970069986,0.000103792026017618,0.00199733116733903,0.00156388390079177,"RORC/CCR5/IL7R/CD74/CDKN2A/ANXA1/LILRB1",7
"GO:0010721","GO:0010721","negative regulation of cell development","12/211","285/18604",0.0421052631578947,3.71244699426291,4.94241539847214,0.000104903687051439,0.00200586540463962,0.00157056609578186,"FCGR2B/TNFSF18/LTF/CD74/IL6/TNFRSF11B/CDKN2A/ANXA1/CD69/CLEC12A/B2M/LILRB1",12
"GO:0032733","GO:0032733","positive regulation of interleukin-10 production","5/211","42/18604",0.119047619047619,10.4965019183029,6.59906424728939,0.000108206105446695,0.00205591600348721,0.00160975505304777,"RBM47/IL6/CLEC7A/PLCG2/SASH3",5
"GO:0042113","GO:0042113","B cell activation","12/211","287/18604",0.0418118466898955,3.6865762835015,4.91269030874796,0.000112043240689709,0.00211543275817929,0.00165635588520438,"FCGR2B/CD86/CD38/IL7R/GAPT/CD74/IL6/CDKN2A/GPR183/PLCG2/C3/SASH3",12
"GO:0030888","GO:0030888","regulation of B cell proliferation","6/211","68/18604",0.0882352941176471,7.77976024533036,5.99883915201324,0.000120818459453748,0.00226685634550094,0.00177491855236986,"FCGR2B/CD38/CD74/CDKN2A/GPR183/SASH3",6
"GO:0007584","GO:0007584","response to nutrient","9/211","169/18604",0.0532544378698225,4.69547659777335,5.16890646024426,0.000136620946600506,0.00254742907884919,0.00199460329361838,"F5/CXCL10/SFRP2/C2/TNFRSF11B/TNC/FOLR2/TYR/CYBB",9
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion","10/211","209/18604",0.0478468899521531,4.21868976620785,5.01197390786873,0.000141462727982748,0.00262142660126055,0.00205254237547418,"PLA2G2A/TNFSF18/CD86/CD74/ADTRP/GPNMB/CDKN2A/ANXA1/CD69/LILRB1",10
"GO:0070664","GO:0070664","negative regulation of leukocyte proliferation","7/211","100/18604",0.07,6.17194312796209,5.55427484034857,0.000143353161165269,0.00264016067373091,0.00206721090656794,"PLA2G2A/FCGR2B/CD86/LST1/GPNMB/CDKN2A/LILRB1",7
"GO:0001915","GO:0001915","negative regulation of T cell mediated cytotoxicity","3/211","10/18604",0.3,26.4511848341232,8.62239723311383,0.000162748586936848,0.00293342059700588,0.00229682954981386,"FCGR2B/IL7R/LILRB1",3
"GO:0014820","GO:0014820","tonic smooth muscle contraction","3/211","10/18604",0.3,26.4511848341232,8.62239723311383,0.000162748586936848,0.00293342059700588,0.00229682954981386,"EDN2/CD38/SCNN1B",3
"GO:0010562","GO:0010562","positive regulation of phosphorus metabolic process","16/211","492/18604",0.032520325203252,2.86733710939005,4.49602285105911,0.000163184956595597,0.00293342059700588,0.00229682954981386,"TNFSF18/LTF/TLR6/SPATA18/SFRP2/CD74/ADTRP/IL6/GPNMB/PIK3CG/DRD4/TRIM6/CCND1/P2RY6/PLCG2/C3",16
"GO:0045937","GO:0045937","positive regulation of phosphate metabolic process","16/211","492/18604",0.032520325203252,2.86733710939005,4.49602285105911,0.000163184956595597,0.00293342059700588,0.00229682954981386,"TNFSF18/LTF/TLR6/SPATA18/SFRP2/CD74/ADTRP/IL6/GPNMB/PIK3CG/DRD4/TRIM6/CCND1/P2RY6/PLCG2/C3",16
